SUBSCRIBER_ID,BNUM_OUT,BNUM_IN,PROD_CNT_MACRO,REV_BUN_MAC,REV_OUT,USAGE_OUT_INT_DUR,USAGE_OUT_OFFNET_DUR,USAGE_OUT_ONNET_DUR,LNE_TENURE,TOPUP_AMT,TOPUP_CNT,CHURN
1368,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,106,-1.0,0.0,0
1369,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,90,1.0,1.0,1
1370,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,110,-1.0,-1.0,1
1371,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,162,-1.0,-1.0,1
1372,3.0,13.0,0.0,-1.0,1.0,0.0,0.0,20.0,106,2.0,1.0,0
1373,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,112,-1.0,-1.0,0
1374,4.0,20.0,-1.0,-1.0,1.0,0.0,2.0,7.0,190,-1.0,-1.0,0
1375,11.0,12.0,-1.0,-1.0,5.0,0.0,9.0,20.0,113,5.0,4.0,0
1376,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,154,-1.0,-1.0,0
1377,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,118,2.0,1.0,0
1378,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,114,-1.0,-1.0,0
1379,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,107,-1.0,-1.0,1
1380,3.0,2.0,-1.0,-1.0,0.0,0.0,0.0,5.0,168,2.0,1.0,0
1381,5.0,2.0,-1.0,-1.0,2.0,0.0,7.0,8.0,89,4.0,2.0,0
1382,11.0,28.0,0.0,-1.0,1.0,0.0,0.0,0.0,154,2.0,2.0,0
1383,2.0,1.0,-1.0,-1.0,1.0,0.0,0.0,6.0,130,-1.0,-1.0,1
1384,10.0,18.0,-1.0,-1.0,2.0,0.0,3.0,5.0,71,2.0,2.0,0
1385,7.0,11.0,-1.0,-1.0,1.0,0.0,1.0,0.0,89,2.0,3.0,0
1386,16.0,23.0,0.0,-1.0,4.0,0.0,26.0,92.0,167,6.0,5.0,0
1387,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,76,-1.0,-1.0,1
1388,6.0,5.0,-1.0,-1.0,1.0,0.0,6.0,2.0,138,-1.0,0.0,0
1389,0.0,21.0,-1.0,-1.0,0.0,0.0,0.0,0.0,113,-1.0,-1.0,0
1390,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,79,-1.0,-1.0,1
1391,12.0,28.0,1.0,1.0,0.0,0.0,0.0,102.0,165,1.0,1.0,0
1392,4.0,18.0,0.0,-1.0,1.0,0.0,3.0,3.0,155,-1.0,-1.0,0
1393,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,163,1.0,1.0,0
1394,57.0,60.0,3.0,6.0,2.0,0.0,1.0,816.0,150,11.0,6.0,0
1395,12.0,16.0,0.0,-1.0,15.0,5.0,11.0,59.0,133,20.0,2.0,1
1396,36.0,27.0,3.0,5.0,1.0,0.0,0.0,293.0,101,4.0,2.0,0
1397,9.0,11.0,-1.0,-1.0,2.0,0.0,1.0,6.0,116,3.0,1.0,0
1398,13.0,4.0,3.0,2.0,0.0,0.0,0.0,207.0,87,2.0,2.0,0
1399,7.0,10.0,-1.0,-1.0,7.0,0.0,23.0,33.0,164,5.0,1.0,0
1400,8.0,19.0,0.0,-1.0,3.0,0.0,7.0,12.0,106,2.0,1.0,0
1401,1.0,3.0,-1.0,-1.0,1.0,0.0,3.0,0.0,86,1.0,1.0,0
1402,6.0,2.0,-1.0,-1.0,3.0,3.0,6.0,5.0,136,-1.0,-1.0,1
1403,65.0,38.0,4.0,8.0,0.0,0.0,0.0,939.0,89,8.0,4.0,0
1404,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,169,-1.0,-1.0,0
1405,50.0,72.0,0.0,-1.0,13.0,0.0,1.0,375.0,87,16.0,14.0,0
1406,3.0,4.0,-1.0,-1.0,1.0,0.0,0.0,0.0,78,2.0,1.0,0
1407,6.0,15.0,-1.0,-1.0,0.0,0.0,0.0,0.0,85,-1.0,-1.0,0
1408,39.0,29.0,5.0,5.0,5.0,0.0,11.0,666.0,141,11.0,8.0,0
1409,1.0,6.0,-1.0,-1.0,0.0,0.0,1.0,0.0,110,-1.0,-1.0,0
1410,9.0,20.0,7.0,5.0,0.0,0.0,0.0,842.0,159,5.0,7.0,0
1411,4.0,4.0,0.0,-1.0,4.0,0.0,4.0,31.0,85,4.0,2.0,0
1412,14.0,12.0,3.0,14.0,9.0,0.0,5.0,24.0,163,27.0,6.0,0
1413,8.0,9.0,-1.0,-1.0,3.0,0.0,10.0,8.0,113,4.0,2.0,0
1414,7.0,18.0,0.0,-1.0,2.0,1.0,2.0,2.0,86,2.0,1.0,0
1415,0.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,113,-1.0,-1.0,1
1416,6.0,9.0,-1.0,-1.0,2.0,0.0,3.0,0.0,107,2.0,1.0,0
1417,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,93,-1.0,-1.0,1
1418,0.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,66,-1.0,-1.0,0
1419,1.0,17.0,-1.0,-1.0,1.0,0.0,5.0,0.0,149,2.0,1.0,0
1420,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,116,-1.0,-1.0,0
1421,21.0,19.0,4.0,4.0,1.0,0.0,2.0,371.0,141,5.0,4.0,0
1422,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,102,-1.0,-1.0,1
1423,2.0,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,161,-1.0,-1.0,1
1424,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,117,-1.0,-1.0,1
1425,13.0,12.0,4.0,3.0,1.0,0.0,0.0,346.0,81,3.0,3.0,0
1426,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,108,-1.0,-1.0,0
1427,26.0,18.0,1.0,1.0,2.0,0.0,7.0,233.0,159,3.0,1.0,0
1428,2.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,136,-1.0,-1.0,0
1429,16.0,11.0,1.0,1.0,2.0,0.0,5.0,172.0,160,4.0,2.0,0
1430,3.0,4.0,-1.0,-1.0,2.0,0.0,3.0,11.0,151,5.0,1.0,0
1431,9.847960992907801,14.55252659574468,-1.0,-1.0,1.0,0.0,4.0,0.0,85,-1.0,-1.0,1
1432,3.0,3.0,1.0,1.0,0.0,0.0,8.0,28.0,163,-1.0,0.0,0
1433,34.0,27.0,4.0,5.0,17.0,1.0,68.0,90.0,166,25.0,11.0,0
1434,1.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
1435,3.0,5.0,-1.0,-1.0,1.0,0.0,1.0,0.0,102,2.0,1.0,0
1436,11.0,19.0,2.0,4.0,2.0,0.0,1.0,12.0,162,8.0,4.0,0
1437,22.0,127.0,-1.0,-1.0,3.0,0.0,11.0,6.0,139,4.0,2.0,0
1438,1.0,19.0,0.0,-1.0,1.0,0.0,0.0,1.0,150,-1.0,-1.0,0
1439,2.0,17.0,0.0,-1.0,0.0,0.0,1.0,0.0,137,-1.0,-1.0,0
1440,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,86,-1.0,-1.0,1
1441,1.0,17.0,0.0,-1.0,0.0,0.0,0.0,1.0,190,-1.0,-1.0,0
1442,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,133,-1.0,-1.0,0
1443,45.0,59.0,4.0,8.0,1.0,0.0,0.0,313.0,101,9.0,5.0,0
1444,20.0,37.0,2.0,3.0,6.0,0.0,8.0,69.0,76,10.0,6.0,0
1445,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,150,-1.0,-1.0,1
1446,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,85,-1.0,-1.0,1
1447,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,161,-1.0,-1.0,1
1448,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,0
1449,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,9,-1.0,-1.0,0
1450,0.0,10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,142,-1.0,-1.0,1
1451,16.0,25.0,1.0,1.0,6.0,0.0,19.0,12.0,78,9.0,13.0,0
1452,5.0,18.0,0.0,-1.0,1.0,0.0,8.0,1.0,115,2.0,1.0,0
1453,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,129,2.0,1.0,1
1454,9.847960992907801,14.55252659574468,0.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,1
1455,0.0,9.0,-1.0,-1.0,0.0,0.0,0.0,0.0,79,-1.0,-1.0,0
1456,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,1
1457,15.0,35.0,1.0,6.0,3.0,0.0,16.0,42.0,164,14.0,4.0,0
1458,14.0,42.0,0.0,-1.0,8.0,0.0,39.0,20.0,140,9.0,4.0,0
1459,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,158,-1.0,-1.0,1
1460,11.0,20.0,0.0,-1.0,0.0,0.0,0.0,85.0,112,2.0,2.0,0
1461,2.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,188,-1.0,-1.0,1
1462,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,129,-1.0,0.0,0
1463,2.0,17.0,1.0,1.0,0.0,0.0,1.0,3.0,116,2.0,1.0,0
1464,8.0,7.0,1.0,1.0,0.0,0.0,0.0,70.0,86,1.0,1.0,1
1465,3.0,3.0,-1.0,-1.0,1.0,1.0,0.0,3.0,97,-1.0,0.0,1
1466,13.0,39.0,-1.0,-1.0,3.0,0.0,23.0,19.15,85,4.0,7.0,0
1467,5.0,18.0,0.0,-1.0,2.0,0.0,6.0,4.0,89,2.0,1.0,0
1468,2.0,1.0,-1.0,-1.0,0.0,0.0,1.0,2.0,141,-1.0,-1.0,0
1469,12.0,14.0,-1.0,-1.0,5.0,0.0,10.0,5.0,165,5.0,2.0,0
1470,9.0,12.0,0.0,-1.0,1.0,0.0,0.0,659.0,100,3.0,2.0,0
1471,13.0,20.0,2.0,1.0,1.0,0.0,3.0,111.0,141,2.0,1.0,0
1472,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,82,-1.0,0.0,0
1473,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,145,-1.0,-1.0,0
1474,4.0,9.0,-1.0,-1.0,1.0,0.0,3.0,3.0,83,1.0,1.0,0
1475,20.0,25.0,3.0,5.0,5.0,0.0,12.0,421.0,153,11.0,5.0,0
1476,15.0,13.0,-1.0,-1.0,5.0,3.0,3.0,7.0,147,8.0,2.0,0
1477,9.0,12.0,2.0,1.0,0.0,0.0,0.0,251.0,105,2.0,2.0,0
1478,8.0,7.0,-1.0,-1.0,4.0,3.0,11.0,10.0,142,10.0,1.0,1
1479,4.0,8.0,0.0,-1.0,1.0,0.0,0.0,5.0,84,1.0,1.0,0
1480,6.0,10.0,-1.0,-1.0,2.0,0.0,0.0,1.0,90,2.0,1.0,0
1481,30.0,28.0,-1.0,-1.0,14.0,0.0,29.0,35.0,93,20.0,6.0,0
1482,4.0,6.0,0.0,-1.0,1.0,0.0,1.0,4.0,103,-1.0,-1.0,0
1483,33.0,39.0,4.0,4.0,5.0,0.0,33.0,674.0,136,10.0,5.0,0
1484,8.0,8.0,1.0,1.0,0.0,0.0,2.0,18.0,117,1.0,1.0,1
1485,2.0,3.0,-1.0,-1.0,1.0,0.0,0.0,2.0,107,2.0,2.0,0
1486,9.0,12.0,-1.0,-1.0,4.0,0.0,17.0,11.0,161,5.0,2.0,0
1487,22.0,18.0,1.0,1.0,3.0,21.0,0.0,152.0,107,6.0,2.0,1
1488,17.0,33.0,1.0,1.0,3.0,0.0,2.0,278.0,140,6.0,3.0,0
1489,2.0,3.0,2.0,1.0,3.0,0.0,2.0,69.0,97,6.0,4.0,0
1490,2.0,10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,140,-1.0,-1.0,0
1491,4.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,90,-1.0,-1.0,0
1492,8.0,8.0,0.0,-1.0,0.0,0.0,0.0,17.0,189,-1.0,0.0,0
1493,1.0,2.0,-1.0,-1.0,0.0,0.0,2.0,0.0,165,2.0,1.0,0
1494,0.0,2.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,113,-1.0,0.0,0
1495,10.0,19.0,0.0,-1.0,2.0,0.0,0.0,34.0,93,1.0,1.0,1
1496,3.0,1.0,-1.0,-1.0,1.0,0.0,1.0,3.0,138,-1.0,-1.0,0
1497,1.0,3.0,-1.0,-1.0,0.0,0.0,1.0,0.0,102,-1.0,-1.0,0
1498,5.0,7.0,0.0,-1.0,1.0,0.0,0.0,6.0,160,-1.0,-1.0,0
1499,34.0,31.0,1.0,6.0,18.0,0.0,135.0,142.0,118,23.0,8.0,0
1500,11.0,16.0,-1.0,-1.0,3.0,0.0,3.0,0.0,137,3.0,1.0,0
1501,0.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,190,-1.0,-1.0,1
1502,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,1
1503,7.0,15.0,0.0,-1.0,2.0,0.0,1.0,3.0,88,2.0,2.0,0
1504,17.0,26.0,1.0,1.0,0.0,0.0,0.0,193.0,83,1.0,1.0,0
1505,6.0,9.0,-1.0,-1.0,1.0,0.0,1.0,0.0,155,1.0,1.0,0
1506,6.0,7.0,-1.0,-1.0,3.0,0.0,2.0,2.0,79,4.0,2.0,0
1507,2.0,7.0,-1.0,-1.0,0.0,0.0,0.0,3.0,58,-1.0,-1.0,1
1508,7.0,10.0,-1.0,-1.0,2.0,0.0,1.0,2.0,108,5.0,1.0,0
1509,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,128,-1.0,-1.0,0
1510,2.0,1.0,-1.0,-1.0,2.0,0.0,17.0,1.0,159,-1.0,0.0,0
1511,6.0,4.0,0.0,-1.0,0.0,0.0,0.0,25.0,87,27.0,3.0,0
1512,21.0,21.0,-1.0,-1.0,7.0,0.0,19.0,21.0,155,9.0,4.0,0
1513,4.0,13.0,0.0,-1.0,1.0,0.0,1.0,871.0,164,3.0,1.0,0
1514,4.0,29.0,0.0,-1.0,1.0,0.0,1.0,0.0,161,-1.0,-1.0,0
1515,23.0,18.0,1.0,1.0,0.0,0.0,6.0,105.0,149,1.0,1.0,0
1516,0.0,9.0,-1.0,-1.0,0.0,0.0,0.0,0.0,125,-1.0,-1.0,0
1517,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,117,-1.0,-1.0,0
1518,22.0,30.0,1.0,2.0,2.0,0.0,15.0,144.0,149,6.0,7.0,0
1519,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,93,-1.0,-1.0,1
1520,11.0,24.0,-1.0,-1.0,5.0,0.0,5.0,1.0,138,5.0,3.0,0
1521,28.0,16.0,1.0,1.0,0.0,0.0,1.0,217.0,141,2.0,1.0,0
1522,9.0,12.0,0.0,-1.0,3.0,0.0,15.0,28.0,137,6.0,2.0,0
1523,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,165,-1.0,-1.0,0
1524,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,81,-1.0,-1.0,1
1525,33.0,26.0,-1.0,-1.0,13.0,1.0,18.0,40.0,148,14.0,4.0,0
1526,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,135,-1.0,-1.0,1
1527,15.0,25.0,0.0,-1.0,10.0,0.0,50.0,20.0,141,12.0,8.0,0
1528,2.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,1
1529,14.0,13.0,3.0,5.0,1.0,0.0,0.0,716.0,154,7.0,4.0,0
1530,42.0,55.0,-1.0,-1.0,19.0,8.0,49.0,50.0,159,25.0,13.0,0
1531,2.0,3.0,-1.0,-1.0,0.0,0.0,0.0,2.0,49,-1.0,-1.0,0
1532,10.0,3.0,5.0,7.0,0.0,0.0,0.0,704.0,84,3.0,1.0,0
1533,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,105,-1.0,-1.0,1
1534,12.0,29.0,-1.0,-1.0,3.0,0.0,9.0,16.0,134,-1.0,0.0,0
1535,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,137,-1.0,-1.0,1
1536,3.0,3.0,-1.0,-1.0,1.0,0.0,0.0,6.0,78,-1.0,-1.0,1
1537,32.0,27.0,0.0,-1.0,21.0,0.0,74.0,87.0,189,26.0,3.0,1
1538,73.0,53.0,5.0,5.0,1.0,0.0,4.0,1473.0,114,8.0,5.0,0
1539,1.0,7.0,-1.0,-1.0,0.0,0.0,1.0,0.0,138,-1.0,-1.0,0
1540,0.0,13.0,-1.0,-1.0,0.0,0.0,0.0,0.0,166,-1.0,-1.0,0
1541,0.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
1542,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,116,-1.0,-1.0,0
1543,43.0,46.0,5.0,7.0,6.0,3.0,27.0,521.0,166,10.0,2.0,0
1544,2.0,3.0,-1.0,-1.0,4.0,0.0,24.0,0.0,96,4.0,2.0,0
1545,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,127,-1.0,-1.0,0
1546,7.0,14.0,1.0,1.0,0.0,0.0,0.0,156.0,161,3.0,3.0,0
1547,6.0,4.0,-1.0,-1.0,3.0,0.0,11.0,9.0,117,3.0,1.0,0
1548,3.0,6.0,0.0,-1.0,1.0,0.0,0.0,8.0,101,-1.0,-1.0,1
1549,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,57,-1.0,-1.0,0
1550,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,148,-1.0,-1.0,0
1551,55.0,43.0,4.0,17.0,8.0,0.0,129.0,1382.0,188,30.0,4.0,0
1552,34.0,31.0,3.0,4.0,1.0,0.0,3.0,117.0,124,5.0,3.0,0
1553,0.0,3.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,106,-1.0,-1.0,0
1554,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,130,-1.0,-1.0,0
1555,13.0,15.0,-1.0,-1.0,8.0,0.0,32.0,6.0,137,9.0,4.0,0
1556,0.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,95,-1.0,-1.0,1
1557,14.0,4.0,-1.0,-1.0,67.0,1.0,710.0,74.0,101,80.0,7.0,0
1558,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,106,-1.0,0.0,0
1559,26.0,18.0,2.0,2.0,11.0,0.0,4.0,45.0,130,11.0,3.0,0
1560,1.0,10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,2.0,1.0,0
1561,26.0,60.0,0.0,-1.0,5.0,0.0,12.0,7.0,85,6.0,6.0,0
1562,1.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,113,2.0,1.0,0
1563,13.0,10.0,0.0,-1.0,5.0,0.0,21.0,25.0,139,5.0,3.0,0
1564,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,113,-1.0,-1.0,1
1565,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,81,-1.0,-1.0,0
1566,5.0,11.0,-1.0,-1.0,1.0,0.0,5.0,2.0,81,2.0,1.0,0
1567,4.0,24.0,0.0,-1.0,3.0,0.0,0.0,5.0,171,10.0,1.0,0
1568,2.0,5.0,-1.0,-1.0,0.0,0.0,0.0,2.0,73,5.0,1.0,1
1569,17.0,25.0,-1.0,-1.0,2.0,0.0,1.0,0.0,107,2.0,1.0,0
1570,0.0,9.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,81,-1.0,-1.0,0
1571,30.0,24.0,0.0,-1.0,4.0,0.0,3.0,27.0,164,5.0,5.0,0
1572,8.0,5.0,-1.0,-1.0,5.0,5.0,7.0,7.0,118,6.0,3.0,1
1573,0.0,9.0,-1.0,-1.0,0.0,0.0,0.0,0.0,153,-1.0,-1.0,0
1574,18.0,14.0,1.0,2.0,1.0,0.0,2.0,101.0,164,3.0,2.0,1
1575,7.0,15.0,-1.0,-1.0,4.0,8.0,7.0,2.0,86,9.0,5.0,1
1576,8.0,18.0,-1.0,-1.0,2.0,0.0,3.0,0.0,105,2.0,1.0,0
1577,1.0,15.0,-1.0,-1.0,0.0,0.0,0.0,1.0,155,-1.0,0.0,0
1578,9.847960992907801,14.55252659574468,-1.0,-1.0,1.0,0.0,0.0,0.0,86,-1.0,-1.0,0
1579,5.0,9.0,-1.0,-1.0,0.0,0.0,0.0,2.0,95,-1.0,-1.0,0
1580,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,4.0,93,1.0,1.0,1
1581,7.0,1.0,-1.0,-1.0,3.0,0.0,12.0,8.0,115,-1.0,0.0,0
1582,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,117,-1.0,-1.0,0
1583,22.0,21.0,3.0,2.0,0.0,0.0,0.0,530.0,162,2.0,3.0,0
1584,4.0,4.0,-1.0,-1.0,2.0,0.0,2.0,4.0,141,2.0,1.0,0
1585,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,115,-1.0,-1.0,1
1586,12.0,13.0,-1.0,-1.0,13.0,0.0,44.0,10.0,135,8.0,2.0,0
1587,12.0,15.0,2.0,2.0,1.0,0.0,9.0,118.0,150,4.0,2.0,0
1588,0.0,42.0,-1.0,-1.0,0.0,0.0,0.0,0.0,143,-1.0,-1.0,0
1589,6.0,10.0,-1.0,-1.0,1.0,0.0,0.0,0.0,100,-1.0,-1.0,0
1590,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,124,1.0,1.0,1
1591,8.0,8.0,-1.0,-1.0,1.0,0.0,5.0,3.0,136,5.0,1.0,0
1592,56.0,32.0,2.0,2.0,2.0,0.0,32.0,139.0,137,4.0,5.0,0
1593,2.0,6.0,-1.0,-1.0,0.0,0.0,2.0,0.0,107,1.0,1.0,0
1594,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,141,-1.0,-1.0,0
1595,5.0,6.0,-1.0,-1.0,6.0,0.0,34.0,0.0,107,10.0,2.0,0
1596,12.0,18.0,0.0,-1.0,5.0,0.0,29.0,9.0,136,9.0,4.0,0
1597,11.0,11.0,-1.0,-1.0,4.0,0.0,7.0,0.0,89,5.0,1.0,0
1598,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,154,-1.0,-1.0,0
1599,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,95,-1.0,-1.0,1
1600,1.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,46,-1.0,-1.0,1
1601,5.0,9.0,-1.0,-1.0,1.0,0.0,1.0,0.0,86,-1.0,-1.0,1
1602,9.0,11.0,1.0,1.0,0.0,0.0,1.0,194.0,84,1.0,1.0,0
1603,7.0,11.0,0.0,-1.0,1.0,0.0,0.0,5.0,150,3.0,1.0,0
1604,13.0,10.0,-1.0,-1.0,7.0,2.0,12.0,77.0,85,5.0,1.0,0
1605,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,132,-1.0,-1.0,1
1606,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,93,2.0,1.0,0
1607,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,0
1608,28.0,21.0,2.0,2.0,1.0,0.0,2.0,641.0,90,4.0,4.0,0
1609,15.0,35.0,-1.0,-1.0,4.0,0.0,11.0,0.0,142,4.0,2.0,0
1610,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,150,-1.0,0.0,0
1611,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,101,-1.0,0.0,0
1612,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,0
1613,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,89,-1.0,-1.0,0
1614,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,120,-1.0,-1.0,0
1615,0.0,31.0,-1.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
1616,3.0,9.0,-1.0,-1.0,0.0,0.0,3.0,0.0,168,2.0,1.0,0
1617,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,77,-1.0,-1.0,1
1618,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,1
1619,28.0,26.0,4.0,3.0,1.0,0.0,2.0,657.0,118,4.0,2.0,0
1620,4.0,2.0,-1.0,-1.0,1.0,0.0,3.0,3.0,113,-1.0,-1.0,0
1621,27.0,33.0,-1.0,-1.0,13.0,0.0,39.0,6.0,168,15.0,2.0,0
1622,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,76,-1.0,-1.0,0
1623,9.0,6.0,-1.0,-1.0,4.0,0.0,31.0,0.0,86,5.0,1.0,1
1624,3.0,6.0,-1.0,-1.0,0.0,0.0,2.0,0.0,91,-1.0,-1.0,0
1625,3.0,14.0,-1.0,-1.0,1.0,0.0,2.0,3.0,157,10.0,1.0,0
1626,9.0,4.0,-1.0,-1.0,4.0,0.0,5.0,30.0,80,5.0,1.0,0
1627,32.0,39.0,0.0,-1.0,11.0,0.0,44.0,30.0,142,18.0,7.0,0
1628,1.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,146,-1.0,-1.0,1
1629,8.0,9.0,1.0,1.0,0.0,0.0,0.0,165.0,102,1.0,1.0,0
1630,6.0,18.0,0.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,0
1631,19.0,21.0,2.0,1.0,2.0,0.0,0.0,319.0,150,4.0,2.0,0
1632,15.0,10.0,-1.0,-1.0,22.0,25.0,37.0,8.0,138,25.0,3.0,1
1633,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,76,-1.0,-1.0,1
1634,5.0,7.0,0.0,-1.0,1.0,0.0,1.0,2.0,107,3.0,3.0,0
1635,5.0,3.0,-1.0,-1.0,2.0,0.0,1.0,16.0,73,2.0,1.0,0
1636,50.0,37.0,4.0,9.0,0.0,0.0,0.0,914.0,81,9.0,4.0,0
1637,6.0,17.0,-1.0,-1.0,2.0,0.0,12.0,0.0,121,2.0,1.0,0
1638,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,114,-1.0,-1.0,1
1639,21.0,25.0,2.0,4.0,4.0,0.0,13.0,328.0,150,7.0,3.0,0
1640,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,104.0,139,2.0,2.0,1
